Country,Education Level,Years of Experience,Employment,Salary,Continent
Italy,Less than a Bachelors,17.0,Full-time Employment,37481.0,Europe
Poland,Master’s degree,7.0,Self-employed/Freelancer,47852.0,Europe
Slovenia,Bachelor’s degree,7.0,Self-employed/Freelancer,74963.0,Europe
Poland,Bachelor’s degree,10.0,Full-time Employment,44263.0,Europe
Germany,Bachelor’s degree,4.0,Full-time Employment,64254.0,Europe
Germany,Less than a Bachelors,10.0,Full-time Employment,53545.0,Europe
France,Post grad,6.0,Full-time Employment,214179.0,Europe
Finland,Master’s degree,20.0,Self-employed/Freelancer,160634.0,Europe
Netherlands,Bachelor’s degree,5.0,Full-time Employment,60506.0,Europe
Germany,Bachelor’s degree,14.0,Part-time Employment,77104.0,Europe
Netherlands,Less than a Bachelors,4.0,Full-time Employment,85672.0,Europe
Sweden,Less than a Bachelors,5.0,Full-time Employment,55285.0,Europe
Germany,Less than a Bachelors,3.0,Full-time Employment,79246.0,Europe
Serbia,Less than a Bachelors,3.0,Full-time Employment,12426.0,Europe
Spain,Master’s degree,3.0,Full-time Employment,17134.0,Europe
Spain,Less than a Bachelors,12.0,Full-time Employment,144571.0,Europe
Serbia,Less than a Bachelors,7.0,Full-time Employment,58899.0,Europe
Lithuania,Bachelor’s degree,4.0,Full-time Employment,44978.0,Europe
Denmark,Less than a Bachelors,1.0,Full-time Employment,56076.0,Europe
Germany,Bachelor’s degree,3.0,Full-time Employment,64254.0,Europe
Germany,Post grad,14.0,Full-time Employment,96381.0,Europe
Germany,Master’s degree,5.0,Full-time Employment,74963.0,Europe
Switzerland,Bachelor’s degree,33.0,Self-employed/Freelancer,198389.0,Europe
Germany,Less than a Bachelors,25.0,Full-time Employment,59970.0,Europe
Netherlands,Master’s degree,10.0,Self-employed/Freelancer,128507.0,Europe
Germany,Less than a Bachelors,6.0,Full-time Employment,65325.0,Europe
France,Bachelor’s degree,15.0,Full-time Employment,58899.0,Europe
Switzerland,Less than a Bachelors,22.0,Full-time Employment,110216.0,Europe
Sweden,Master’s degree,4.0,Full-time Employment,46071.0,Europe
Belgium,Master’s degree,11.0,Full-time Employment,38552.0,Europe
Italy,Master’s degree,13.0,Full-time Employment,39623.0,Europe
Belgium,Bachelor’s degree,1.0,Full-time Employment,30456.0,Europe
Finland,Master’s degree,8.0,Full-time Employment,88884.0,Europe
Croatia,Master’s degree,11.0,Full-time Employment,40159.0,Europe
Netherlands,Bachelor’s degree,7.0,Full-time Employment,53545.0,Europe
Germany,Less than a Bachelors,7.0,Part-time Employment,53545.0,Europe
Spain,Bachelor’s degree,7.0,Full-time Employment,51403.0,Europe
France,Bachelor’s degree,2.0,Full-time Employment,38552.0,Europe
Finland,Post grad,14.0,Full-time Employment,30842.0,Europe
Netherlands,Post grad,6.0,Full-time Employment,53545.0,Europe
Romania,Bachelor’s degree,2.0,Full-time Employment,56101.0,Europe
Spain,Master’s degree,12.0,Self-employed/Freelancer,183500.0,Europe
Luxembourg,Master’s degree,15.0,Full-time Employment,128507.0,Europe
Germany,Bachelor’s degree,6.0,Part-time Employment,53545.0,Europe
Sweden,Less than a Bachelors,8.0,Full-time Employment,51968.0,Europe
Netherlands,Master’s degree,5.0,Full-time Employment,58899.0,Europe
France,Bachelor’s degree,17.0,Full-time Employment,85672.0,Europe
Lithuania,Master’s degree,8.0,Full-time Employment,70208.0,Europe
Italy,Master’s degree,3.0,Full-time Employment,26772.0,Europe
Switzerland,Master’s degree,7.0,Self-employed/Freelancer,132260.0,Europe
Croatia,Bachelor’s degree,24.0,Full-time Employment,250000.0,Europe
Poland,Bachelor’s degree,7.0,Self-employed/Freelancer,15552.0,Europe
Ukraine,Bachelor’s degree,5.0,Full-time Employment,34440.0,Europe
Germany,Master’s degree,2.0,Part-time Employment,34269.0,Europe
Netherlands,Bachelor’s degree,20.0,Part-time Employment,70679.0,Europe
Portugal,Bachelor’s degree,10.0,Full-time Employment,74963.0,Europe
Germany,Less than a Bachelors,13.0,Full-time Employment,64254.0,Europe
Greece,Bachelor’s degree,3.0,Full-time Employment,26772.0,Europe
Portugal,Less than a Bachelors,8.0,Self-employed/Freelancer,64254.0,Europe
Sweden,Master’s degree,12.0,Full-time Employment,59708.0,Europe
Serbia,Bachelor’s degree,5.0,Full-time Employment,38231.0,Europe
Hungary,Bachelor’s degree,2.0,Full-time Employment,31904.0,Europe
Portugal,Less than a Bachelors,9.0,Full-time Employment,48190.0,Europe
Germany,Master’s degree,3.0,Full-time Employment,38552.0,Europe
Portugal,Master’s degree,2.0,Full-time Employment,33198.0,Europe
Ukraine,Master’s degree,25.0,Full-time Employment,46101.0,Europe
Netherlands,Master’s degree,11.0,Self-employed/Freelancer,107090.0,Europe
Bulgaria,Master’s degree,16.0,Full-time Employment,134933.0,Europe
Greece,Less than a Bachelors,16.0,Full-time Employment,48190.0,Europe
Germany,Master’s degree,8.0,Full-time Employment,62647.0,Europe
Belgium,Bachelor’s degree,12.0,Full-time Employment,44978.0,Europe
Switzerland,Bachelor’s degree,11.0,Full-time Employment,110216.0,Europe
Bulgaria,Master’s degree,3.0,Full-time Employment,34198.0,Europe
Slovenia,Bachelor’s degree,16.0,Full-time Employment,48190.0,Europe
Germany,Master’s degree,11.0,Self-employed/Freelancer,74963.0,Europe
Bulgaria,Master’s degree,4.0,Full-time Employment,21787.0,Europe
Portugal,Less than a Bachelors,4.0,Full-time Employment,16063.0,Europe
Slovenia,Bachelor’s degree,19.0,Full-time Employment,42836.0,Europe
Netherlands,Master’s degree,10.0,Full-time Employment,100664.0,Europe
Germany,Master’s degree,13.0,Full-time Employment,64254.0,Europe
Belgium,Bachelor’s degree,12.0,Full-time Employment,11244.0,Europe
Poland,Bachelor’s degree,2.0,Full-time Employment,21534.0,Europe
Germany,Master’s degree,10.0,Part-time Employment,51403.0,Europe
Austria,Less than a Bachelors,2.0,Full-time Employment,58899.0,Europe
Germany,Master’s degree,15.0,Self-employed/Freelancer,96381.0,Europe
Finland,Bachelor’s degree,2.0,Self-employed/Freelancer,28700.0,Europe
Germany,Master’s degree,7.0,Full-time Employment,74963.0,Europe
Germany,Bachelor’s degree,4.0,Full-time Employment,57828.0,Europe
France,Master’s degree,5.0,Full-time Employment,38017.0,Europe
Netherlands,Bachelor’s degree,7.0,Full-time Employment,117798.0,Europe
Germany,Less than a Bachelors,35.0,Full-time Employment,149925.0,Europe
Lithuania,Bachelor’s degree,18.0,Full-time Employment,128507.0,Europe
Germany,Bachelor’s degree,12.0,Full-time Employment,56757.0,Europe
Italy,Less than a Bachelors,12.0,Full-time Employment,72821.0,Europe
Germany,Bachelor’s degree,26.0,Full-time Employment,64254.0,Europe
Sweden,Less than a Bachelors,1.0,Full-time Employment,37594.0,Europe
Poland,Master’s degree,4.0,Full-time Employment,52638.0,Europe
Germany,Master’s degree,5.0,Full-time Employment,77104.0,Europe
Denmark,Master’s degree,8.0,Self-employed/Freelancer,112871.0,Europe
Austria,Less than a Bachelors,5.0,Full-time Employment,69608.0,Europe
Germany,Bachelor’s degree,14.0,Full-time Employment,114586.0,Europe
Poland,Master’s degree,7.0,Self-employed/Freelancer,79243.0,Europe
Slovakia,Master’s degree,10.0,Full-time Employment,37481.0,Europe
Spain,Post grad,2.0,Full-time Employment,27843.0,Europe
Ukraine,Bachelor’s degree,5.0,Self-employed/Freelancer,78000.0,Europe
Germany,Bachelor’s degree,18.0,Full-time Employment,96381.0,Europe
Germany,Master’s degree,7.0,Full-time Employment,74963.0,Europe
Italy,Less than a Bachelors,2.0,Full-time Employment,16706.0,Europe
Spain,Master’s degree,5.0,Full-time Employment,37481.0,Europe
Ireland,Post grad,32.0,Full-time Employment,98522.0,Europe
France,Master’s degree,6.0,Full-time Employment,39623.0,Europe
Austria,Post grad,7.0,Full-time Employment,91026.0,Europe
Germany,Master’s degree,14.0,Full-time Employment,98522.0,Europe
Finland,Bachelor’s degree,1.0,Full-time Employment,29985.0,Europe
Norway,Master’s degree,18.0,Full-time Employment,117797.0,Europe
Slovakia,Master’s degree,5.0,Full-time Employment,53545.0,Europe
Poland,Master’s degree,15.0,Self-employed/Freelancer,143557.0,Europe
Germany,Less than a Bachelors,8.0,Full-time Employment,39623.0,Europe
Bulgaria,Bachelor’s degree,4.0,Full-time Employment,31203.0,Europe
Estonia,Bachelor’s degree,11.0,Full-time Employment,69608.0,Europe
Estonia,Bachelor’s degree,14.0,Full-time Employment,61041.0,Europe
Bulgaria,Less than a Bachelors,10.0,Full-time Employment,54742.0,Europe
Germany,Bachelor’s degree,32.0,Full-time Employment,88884.0,Europe
France,Post grad,7.0,Full-time Employment,36410.0,Europe
Germany,Less than a Bachelors,17.0,Full-time Employment,74963.0,Europe
Finland,Master’s degree,7.0,Full-time Employment,55687.0,Europe
Switzerland,Less than a Bachelors,18.0,Full-time Employment,94786.0,Europe
Germany,Master’s degree,0.5,Part-time Employment,38552.0,Europe
Belgium,Bachelor’s degree,0.5,Full-time Employment,32127.0,Europe
Croatia,Bachelor’s degree,11.0,Full-time Employment,37481.0,Europe
Netherlands,Bachelor’s degree,6.0,Self-employed/Freelancer,96381.0,Europe
Bosnia and Herzegovina,Less than a Bachelors,7.0,Full-time Employment,47083.0,Europe
Germany,Bachelor’s degree,10.0,Full-time Employment,93168.0,Europe
Poland,Bachelor’s degree,2.0,Full-time Employment,28711.0,Europe
Netherlands,Bachelor’s degree,8.0,Self-employed/Freelancer,85672.0,Europe
Netherlands,Bachelor’s degree,1.0,Full-time Employment,34804.0,Europe
Sweden,Master’s degree,23.0,Full-time Employment,74082.0,Europe
Italy,Bachelor’s degree,2.0,Part-time Employment,12851.0,Europe
Romania,Bachelor’s degree,2.0,Full-time Employment,11496.0,Europe
Netherlands,Bachelor’s degree,2.0,Full-time Employment,46263.0,Europe
France,Master’s degree,3.0,Full-time Employment,32127.0,Europe
Netherlands,Less than a Bachelors,15.0,Self-employed/Freelancer,107090.0,Europe
Germany,Less than a Bachelors,9.0,Full-time Employment,69608.0,Europe
Estonia,Less than a Bachelors,15.0,Full-time Employment,96381.0,Europe
Ireland,Bachelor’s degree,6.0,Full-time Employment,74963.0,Europe
Germany,Bachelor’s degree,7.0,Full-time Employment,85672.0,Europe
Germany,Master’s degree,3.0,Full-time Employment,107090.0,Europe
France,Bachelor’s degree,5.0,Full-time Employment,58899.0,Europe
Portugal,Less than a Bachelors,20.0,Self-employed/Freelancer,107090.0,Europe
Spain,Post grad,27.0,Full-time Employment,53545.0,Europe
Portugal,Less than a Bachelors,7.0,Self-employed/Freelancer,58899.0,Europe
France,Master’s degree,4.0,Full-time Employment,39623.0,Europe
Germany,Bachelor’s degree,13.0,Self-employed/Freelancer,128507.0,Europe
Germany,Bachelor’s degree,38.0,Full-time Employment,54616.0,Europe
France,Bachelor’s degree,12.0,Full-time Employment,66396.0,Europe
Norway,Bachelor’s degree,11.0,Full-time Employment,108736.0,Europe
Spain,Master’s degree,30.0,Full-time Employment,160634.0,Europe
Germany,Master’s degree,6.0,Full-time Employment,58899.0,Europe
Italy,Bachelor’s degree,6.0,Full-time Employment,42836.0,Europe
Switzerland,Less than a Bachelors,1.0,Full-time Employment,71641.0,Europe
Netherlands,Bachelor’s degree,0.5,Full-time Employment,41636.0,Europe
Germany,Less than a Bachelors,6.0,Full-time Employment,48190.0,Europe
France,Less than a Bachelors,4.0,Full-time Employment,36410.0,Europe
Netherlands,Bachelor’s degree,6.0,Full-time Employment,40694.0,Europe
Poland,Master’s degree,9.0,Self-employed/Freelancer,70745.0,Europe
Sweden,Less than a Bachelors,1.0,Full-time Employment,35382.0,Europe
Croatia,Master’s degree,7.0,Full-time Employment,51403.0,Europe
Germany,Bachelor’s degree,4.0,Full-time Employment,91026.0,Europe
Italy,Bachelor’s degree,13.0,Full-time Employment,48190.0,Europe
Germany,Less than a Bachelors,15.0,Full-time Employment,64254.0,Europe
Belgium,Less than a Bachelors,4.0,Full-time Employment,48190.0,Europe
Switzerland,Master’s degree,7.0,Full-time Employment,79356.0,Europe
France,Master’s degree,1.0,Full-time Employment,51403.0,Europe
Germany,Master’s degree,10.0,Self-employed/Freelancer,107090.0,Europe
Sweden,Less than a Bachelors,2.0,Full-time Employment,45334.0,Europe
Finland,Master’s degree,5.0,Full-time Employment,55687.0,Europe
Romania,Master’s degree,10.0,Full-time Employment,75521.0,Europe
Denmark,Master’s degree,30.0,Self-employed/Freelancer,215677.0,Europe
Portugal,Bachelor’s degree,6.0,Full-time Employment,56222.0,Europe
Germany,Master’s degree,4.0,Full-time Employment,74963.0,Europe
Germany,Master’s degree,28.0,Full-time Employment,63183.0,Europe
Poland,Bachelor’s degree,8.0,Full-time Employment,33497.0,Europe
Poland,Bachelor’s degree,8.0,Full-time Employment,105706.0,Europe
Greece,Bachelor’s degree,5.0,Full-time Employment,23988.0,Europe
Italy,Master’s degree,6.0,Full-time Employment,46777.0,Europe
Sweden,Post grad,26.0,Full-time Employment,69659.0,Europe
Germany,Master’s degree,15.0,Full-time Employment,85672.0,Europe
Sweden,Master’s degree,4.0,Full-time Employment,41464.0,Europe
Germany,Less than a Bachelors,8.0,Full-time Employment,53973.0,Europe
Italy,Master’s degree,9.0,Full-time Employment,52474.0,Europe
France,Master’s degree,14.0,Self-employed/Freelancer,64254.0,Europe
Andorra,Less than a Bachelors,25.0,Full-time Employment,42836.0,Europe
Lithuania,Bachelor’s degree,5.0,Full-time Employment,70679.0,Europe
Germany,Master’s degree,10.0,Full-time Employment,62112.0,Europe
France,Bachelor’s degree,1.0,Full-time Employment,25701.0,Europe
Germany,Master’s degree,4.0,Full-time Employment,53545.0,Europe
Germany,Bachelor’s degree,3.0,Part-time Employment,57828.0,Europe
Netherlands,Less than a Bachelors,15.0,Full-time Employment,86265.0,Europe
Netherlands,Bachelor’s degree,1.0,Full-time Employment,53729.0,Europe
Finland,Bachelor’s degree,6.0,Full-time Employment,38552.0,Europe
Lithuania,Master’s degree,5.0,Full-time Employment,64254.0,Europe
Romania,Bachelor’s degree,7.0,Full-time Employment,38839.0,Europe
Germany,Master’s degree,18.0,Self-employed/Freelancer,82459.0,Europe
Switzerland,Bachelor’s degree,3.0,Full-time Employment,93684.0,Europe
France,Master’s degree,1.0,Full-time Employment,58899.0,Europe
Lithuania,Bachelor’s degree,5.0,Full-time Employment,72285.0,Europe
Norway,Bachelor’s degree,27.0,Full-time Employment,86988.0,Europe
France,Master’s degree,11.0,Full-time Employment,64254.0,Europe
France,Master’s degree,3.0,Full-time Employment,37481.0,Europe
Slovenia,Master’s degree,30.0,Full-time Employment,55687.0,Europe
Sweden,Bachelor’s degree,5.0,Self-employed/Freelancer,55285.0,Europe
Germany,Bachelor’s degree,10.0,Full-time Employment,78175.0,Europe
Finland,Master’s degree,33.0,Full-time Employment,64254.0,Europe
France,Bachelor’s degree,15.0,Full-time Employment,85672.0,Europe
Austria,Master’s degree,5.0,Full-time Employment,71750.0,Europe
Poland,Bachelor’s degree,2.0,Full-time Employment,37325.0,Europe
Germany,Bachelor’s degree,15.0,Full-time Employment,103877.0,Europe
Italy,Less than a Bachelors,4.0,Full-time Employment,34269.0,Europe
Switzerland,Bachelor’s degree,8.0,Part-time Employment,110216.0,Europe
Netherlands,Bachelor’s degree,15.0,Full-time Employment,62445.0,Europe
Germany,Master’s degree,15.0,Full-time Employment,82459.0,Europe
Italy,Bachelor’s degree,5.0,Full-time Employment,29985.0,Europe
Ireland,Bachelor’s degree,30.0,Full-time Employment,117798.0,Europe
Poland,Less than a Bachelors,5.0,Full-time Employment,71779.0,Europe
Germany,Post grad,6.0,Full-time Employment,55687.0,Europe
Germany,Master’s degree,15.0,Full-time Employment,89955.0,Europe
France,Bachelor’s degree,8.0,Part-time Employment,27843.0,Europe
Germany,Less than a Bachelors,11.0,Full-time Employment,59113.0,Europe
Germany,Bachelor’s degree,1.0,Full-time Employment,48833.0,Europe
Bulgaria,Less than a Bachelors,10.0,Self-employed/Freelancer,59970.0,Europe
Portugal,Bachelor’s degree,1.0,Full-time Employment,20186.0,Europe
Poland,Master’s degree,4.0,Full-time Employment,51681.0,Europe
Germany,Bachelor’s degree,0.5,Full-time Employment,50332.0,Europe
Spain,Master’s degree,29.0,Full-time Employment,46049.0,Europe
Austria,Post grad,3.0,Self-employed/Freelancer,64254.0,Europe
Germany,Master’s degree,30.0,Self-employed/Freelancer,107090.0,Europe
Lithuania,Bachelor’s degree,6.0,Full-time Employment,74963.0,Europe
Switzerland,Post grad,12.0,Self-employed/Freelancer,55108.0,Europe
Ireland,Bachelor’s degree,12.0,Full-time Employment,70679.0,Europe
Austria,Bachelor’s degree,3.0,Full-time Employment,62112.0,Europe
Spain,Post grad,14.0,Full-time Employment,29985.0,Europe
Netherlands,Bachelor’s degree,4.0,Full-time Employment,49261.0,Europe
Germany,Master’s degree,10.0,Full-time Employment,74963.0,Europe
Denmark,Bachelor’s degree,5.0,Full-time Employment,93460.0,Europe
Germany,Less than a Bachelors,3.0,Full-time Employment,44978.0,Europe
Germany,Master’s degree,6.0,Full-time Employment,58899.0,Europe
Netherlands,Bachelor’s degree,14.0,Full-time Employment,75734.0,Europe
Germany,Post grad,17.0,Full-time Employment,53545.0,Europe
Hungary,Master’s degree,4.0,Full-time Employment,39155.0,Europe
Poland,Less than a Bachelors,3.0,Self-employed/Freelancer,55030.0,Europe
Belgium,Bachelor’s degree,0.5,Full-time Employment,52688.0,Europe
Germany,Less than a Bachelors,5.0,Full-time Employment,64254.0,Europe
Spain,Less than a Bachelors,23.0,Self-employed/Freelancer,19276.0,Europe
Netherlands,Master’s degree,33.0,Self-employed/Freelancer,85672.0,Europe
Italy,Less than a Bachelors,11.0,Self-employed/Freelancer,51403.0,Europe
Switzerland,Bachelor’s degree,1.0,Full-time Employment,88173.0,Europe
Netherlands,Bachelor’s degree,15.0,Full-time Employment,83530.0,Europe
Italy,Bachelor’s degree,8.0,Full-time Employment,37481.0,Europe
France,Bachelor’s degree,15.0,Full-time Employment,224888.0,Europe
Poland,Less than a Bachelors,3.0,Full-time Employment,14356.0,Europe
France,Master’s degree,3.0,Full-time Employment,44978.0,Europe
Sweden,Bachelor’s degree,2.0,Full-time Employment,36857.0,Europe
Greece,Bachelor’s degree,24.0,Full-time Employment,61041.0,Europe
France,Less than a Bachelors,2.0,Full-time Employment,32950.0,Europe
France,Less than a Bachelors,0.5,Full-time Employment,47119.0,Europe
Denmark,Less than a Bachelors,5.0,Full-time Employment,64254.0,Europe
Germany,Bachelor’s degree,4.0,Full-time Employment,69608.0,Europe
Finland,Post grad,28.0,Self-employed/Freelancer,139216.0,Europe
Netherlands,Bachelor’s degree,5.0,Full-time Employment,60399.0,Europe
Sweden,Bachelor’s degree,12.0,Full-time Employment,46439.0,Europe
Germany,Master’s degree,5.0,Self-employed/Freelancer,38552.0,Europe
Italy,Master’s degree,10.0,Self-employed/Freelancer,107090.0,Europe
Switzerland,Master’s degree,7.0,Full-time Employment,121238.0,Europe
Ukraine,Master’s degree,8.0,Full-time Employment,84000.0,Europe
France,Less than a Bachelors,0.5,Full-time Employment,35982.0,Europe
France,Master’s degree,10.0,Full-time Employment,69608.0,Europe
Germany,Bachelor’s degree,25.0,Full-time Employment,107090.0,Europe
Germany,Bachelor’s degree,1.0,Full-time Employment,64254.0,Europe
Germany,Post grad,10.0,Full-time Employment,91026.0,Europe
France,Master’s degree,7.0,Full-time Employment,107090.0,Europe
France,Less than a Bachelors,13.0,Self-employed/Freelancer,58899.0,Europe
Spain,Master’s degree,14.0,Self-employed/Freelancer,139216.0,Europe
Germany,Bachelor’s degree,6.0,Full-time Employment,94239.0,Europe
Switzerland,Master’s degree,11.0,Full-time Employment,111318.0,Europe
France,Master’s degree,5.0,Self-employed/Freelancer,80317.0,Europe
France,Master’s degree,5.0,Full-time Employment,69608.0,Europe
Germany,Bachelor’s degree,14.0,Full-time Employment,72821.0,Europe
Denmark,Less than a Bachelors,2.0,Full-time Employment,79369.0,Europe
France,Master’s degree,7.0,Full-time Employment,43907.0,Europe
Italy,Master’s degree,4.0,Full-time Employment,42836.0,Europe
Belarus,Less than a Bachelors,10.0,Self-employed/Freelancer,24000.0,Europe
Belgium,Less than a Bachelors,4.0,Full-time Employment,60934.0,Europe
Germany,Bachelor’s degree,12.0,Full-time Employment,64254.0,Europe
Spain,Bachelor’s degree,15.0,Full-time Employment,107090.0,Europe
Finland,Master’s degree,7.0,Full-time Employment,53545.0,Europe
Switzerland,Master’s degree,5.0,Full-time Employment,82662.0,Europe
Sweden,Less than a Bachelors,11.0,Full-time Employment,64130.0,Europe
Portugal,Master’s degree,13.0,Full-time Employment,53545.0,Europe
Germany,Post grad,7.0,Self-employed/Freelancer,89955.0,Europe
Switzerland,Less than a Bachelors,4.0,Full-time Employment,110216.0,Europe
Sweden,Master’s degree,35.0,Self-employed/Freelancer,82927.0,Europe
France,Master’s degree,6.0,Full-time Employment,48190.0,Europe
Bulgaria,Less than a Bachelors,5.0,Full-time Employment,37772.0,Europe
Italy,Master’s degree,6.0,Self-employed/Freelancer,55687.0,Europe
Greece,Bachelor’s degree,16.0,Full-time Employment,42836.0,Europe
Italy,Less than a Bachelors,7.0,Full-time Employment,40694.0,Europe
Spain,Less than a Bachelors,35.0,Self-employed/Freelancer,37481.0,Europe
Germany,Master’s degree,6.0,Full-time Employment,65325.0,Europe
Italy,Master’s degree,35.0,Full-time Employment,48190.0,Europe
Norway,Master’s degree,5.0,Full-time Employment,90613.0,Europe
Romania,Bachelor’s degree,4.0,Full-time Employment,32366.0,Europe
Spain,Less than a Bachelors,36.0,Full-time Employment,29985.0,Europe
Poland,Master’s degree,10.0,Self-employed/Freelancer,66993.0,Europe
Netherlands,Less than a Bachelors,27.0,Full-time Employment,102271.0,Europe
Poland,Master’s degree,3.0,Self-employed/Freelancer,28711.0,Europe
France,Post grad,20.0,Self-employed/Freelancer,42836.0,Europe
Germany,Master’s degree,3.0,Full-time Employment,73892.0,Europe
Finland,Master’s degree,20.0,Full-time Employment,68537.0,Europe
Spain,Bachelor’s degree,12.0,Full-time Employment,128507.0,Europe
Netherlands,Master’s degree,10.0,Full-time Employment,177769.0,Europe
Poland,Bachelor’s degree,1.0,Full-time Employment,18662.0,Europe
France,Master’s degree,7.0,Full-time Employment,74963.0,Europe
France,Master’s degree,2.0,Full-time Employment,44978.0,Europe
Spain,Master’s degree,10.0,Self-employed/Freelancer,64254.0,Europe
Germany,Bachelor’s degree,5.0,Full-time Employment,67466.0,Europe
Poland,Bachelor’s degree,2.0,Full-time Employment,18782.0,Europe
Greece,Master’s degree,2.0,Full-time Employment,27843.0,Europe
Netherlands,Bachelor’s degree,10.0,Full-time Employment,35982.0,Europe
Spain,Post grad,7.0,Full-time Employment,54616.0,Europe
Portugal,Bachelor’s degree,12.0,Full-time Employment,80960.0,Europe
Norway,Master’s degree,4.0,Full-time Employment,61798.0,Europe
France,Less than a Bachelors,12.0,Full-time Employment,125597.0,Europe
Germany,Bachelor’s degree,9.0,Full-time Employment,74963.0,Europe
Germany,Bachelor’s degree,4.0,Full-time Employment,74963.0,Europe
Lithuania,Less than a Bachelors,14.0,Full-time Employment,55687.0,Europe
Austria,Post grad,15.0,Self-employed/Freelancer,53545.0,Europe
Greece,Post grad,21.0,Full-time Employment,32127.0,Europe
Spain,Bachelor’s degree,10.0,Full-time Employment,38552.0,Europe
Slovenia,Less than a Bachelors,26.0,Self-employed/Freelancer,117798.0,Europe
Serbia,Master’s degree,12.0,Self-employed/Freelancer,55000.0,Europe
Sweden,Less than a Bachelors,8.0,Full-time Employment,60813.0,Europe
Sweden,Bachelor’s degree,6.0,Full-time Employment,46071.0,Europe
Norway,Master’s degree,30.0,Full-time Employment,72490.0,Europe
Sweden,Less than a Bachelors,4.0,Full-time Employment,53073.0,Europe
Poland,Less than a Bachelors,1.0,Full-time Employment,43067.0,Europe
Switzerland,Less than a Bachelors,15.0,Full-time Employment,143281.0,Europe
France,Master’s degree,15.0,Full-time Employment,48190.0,Europe
Sweden,Bachelor’s degree,5.0,Full-time Employment,74437.0,Europe
Finland,Master’s degree,5.0,Full-time Employment,112444.0,Europe
Germany,Master’s degree,5.0,Full-time Employment,74963.0,Europe
Sweden,Less than a Bachelors,7.0,Full-time Employment,82927.0,Europe
Poland,Master’s degree,20.0,Full-time Employment,143557.0,Europe
Germany,Master’s degree,6.0,Full-time Employment,57828.0,Europe
Sweden,Bachelor’s degree,11.0,Full-time Employment,82927.0,Europe
Germany,Bachelor’s degree,7.0,Full-time Employment,81388.0,Europe
Bulgaria,Bachelor’s degree,7.0,Full-time Employment,39414.0,Europe
Denmark,Bachelor’s degree,2.0,Full-time Employment,80519.0,Europe
Poland,Master’s degree,8.0,Full-time Employment,66036.0,Europe
Norway,Bachelor’s degree,3.0,Full-time Employment,60711.0,Europe
France,Master’s degree,10.0,Full-time Employment,36410.0,Europe
France,Post grad,6.0,Self-employed/Freelancer,64254.0,Europe
Switzerland,Less than a Bachelors,22.0,Self-employed/Freelancer,143281.0,Europe
Germany,Bachelor’s degree,12.0,Full-time Employment,171343.0,Europe
Croatia,Less than a Bachelors,4.0,Full-time Employment,46049.0,Europe
Italy,Less than a Bachelors,12.0,Self-employed/Freelancer,42836.0,Europe
Germany,Post grad,9.0,Full-time Employment,64254.0,Europe
Germany,Post grad,6.0,Full-time Employment,64254.0,Europe
Slovenia,Less than a Bachelors,22.0,Self-employed/Freelancer,139216.0,Europe
Germany,Less than a Bachelors,20.0,Self-employed/Freelancer,107090.0,Europe
Spain,Master’s degree,8.0,Full-time Employment,91026.0,Europe
Greece,Master’s degree,20.0,Full-time Employment,42836.0,Europe
Germany,Master’s degree,18.0,Full-time Employment,214179.0,Europe
Belgium,Bachelor’s degree,18.0,Self-employed/Freelancer,128507.0,Europe
Netherlands,Less than a Bachelors,6.0,Full-time Employment,37481.0,Europe
Germany,Bachelor’s degree,40.0,Full-time Employment,85672.0,Europe
Sweden,Master’s degree,4.0,Full-time Employment,65236.0,Europe
Ukraine,Master’s degree,4.0,Self-employed/Freelancer,35796.0,Europe
Germany,Master’s degree,24.0,Self-employed/Freelancer,128507.0,Europe
Estonia,Master’s degree,10.0,Full-time Employment,107090.0,Europe
Sweden,Less than a Bachelors,3.0,Full-time Employment,45334.0,Europe
Poland,Bachelor’s degree,5.0,Self-employed/Freelancer,53690.0,Europe
Germany,Master’s degree,8.0,Full-time Employment,69608.0,Europe
Germany,Master’s degree,4.0,Full-time Employment,62112.0,Europe
Germany,Bachelor’s degree,4.0,Self-employed/Freelancer,53545.0,Europe
Netherlands,Master’s degree,5.0,Part-time Employment,37481.0,Europe
Spain,Master’s degree,4.0,Self-employed/Freelancer,21418.0,Europe
Sweden,Bachelor’s degree,2.0,Full-time Employment,35014.0,Europe
Austria,Master’s degree,4.0,Full-time Employment,65325.0,Europe
Switzerland,Bachelor’s degree,13.0,Self-employed/Freelancer,209411.0,Europe
Netherlands,Bachelor’s degree,18.0,Full-time Employment,85672.0,Europe
Romania,Master’s degree,10.0,Full-time Employment,51786.0,Europe
Estonia,Less than a Bachelors,4.0,Full-time Employment,64254.0,Europe
Austria,Less than a Bachelors,18.0,Full-time Employment,74963.0,Europe
France,Master’s degree,7.0,Full-time Employment,58899.0,Europe
Poland,Master’s degree,0.5,Full-time Employment,17227.0,Europe
Norway,Bachelor’s degree,2.0,Self-employed/Freelancer,72490.0,Europe
Italy,Master’s degree,40.0,Self-employed/Freelancer,117798.0,Europe
Germany,Master’s degree,10.0,Self-employed/Freelancer,107090.0,Europe
Spain,Master’s degree,10.0,Full-time Employment,85672.0,Europe
Poland,Master’s degree,9.0,Full-time Employment,100000.0,Europe
Switzerland,Bachelor’s degree,5.0,Full-time Employment,198389.0,Europe
Latvia,Master’s degree,5.0,Full-time Employment,100335.0,Europe
